delta_id	registry_id	entity_name	candidate_class	scope_policy	registrable_domain	raw_url	normalized_key	preclassification_hint	source
M4B1D0086	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/datareon	https://kt-team.ru/cases/datareon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0087	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/delivery-service	https://kt-team.ru/cases/delivery-service	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0088	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/ecommerce	https://kt-team.ru/cases/ecommerce	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0089	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/integration	https://kt-team.ru/cases/integration	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0090	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/pimcore-integration-for-building-materials-retailer	https://kt-team.ru/cases/pimcore-integration-for-building-materials-retailer	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0091	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/cases/pimcore-integration-for-quantitative-and-qualitative-tracking	https://kt-team.ru/cases/pimcore-integration-for-quantitative-and-qualitative-tracking	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0092	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/developers-digital-transformation	https://kt-team.ru/developers-digital-transformation	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0093	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/erp-odoo-manufacturing	https://kt-team.ru/erp-odoo-manufacturing	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0094	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/hr	https://kt-team.ru/hr	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0095	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/hr/proektnye-menedzhery	https://kt-team.ru/hr/proektnye-menedzhery	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0096	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/hr/razrabotchiki	https://kt-team.ru/hr/razrabotchiki	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0097	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/apache-kafka	https://kt-team.ru/instruments/apache-kafka	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0098	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/js	https://kt-team.ru/instruments/js	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0099	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/larix	https://kt-team.ru/instruments/larix	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0100	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/llm-gateway	https://kt-team.ru/instruments/llm-gateway	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0101	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/low-code	https://kt-team.ru/instruments/low-code	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0102	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/magento	https://kt-team.ru/instruments/magento	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0103	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/rag	https://kt-team.ru/instruments/rag	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0104	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/instruments/tangl	https://kt-team.ru/instruments/tangl	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0105	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/it-business-internships	https://kt-team.ru/it-business-internships	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0106	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/news	https://kt-team.ru/news	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0107	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/odoo-full-service	https://kt-team.ru/odoo-full-service	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0108	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/podhod	https://kt-team.ru/podhod	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0109	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/ai-agent-for-ecommerce	https://kt-team.ru/product-pages/ai-agent-for-ecommerce	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0110	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/ai-assistant-interviews	https://kt-team.ru/product-pages/ai-assistant-interviews	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0111	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/ai-for-b2b	https://kt-team.ru/product-pages/ai-for-b2b	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0112	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/bim-1c-integration	https://kt-team.ru/product-pages/bim-1c-integration	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0113	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/camunda-services	https://kt-team.ru/product-pages/camunda-services	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0114	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/delivery-management	https://kt-team.ru/product-pages/delivery-management	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0115	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/fulfillment-wms	https://kt-team.ru/product-pages/fulfillment-wms	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0116	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/lingo-ai-product-descriptions	https://kt-team.ru/product-pages/lingo-ai-product-descriptions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0117	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/product-pages/tms-transport-management	https://kt-team.ru/product-pages/tms-transport-management	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0118	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/products	https://kt-team.ru/products	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0119	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/requisites	https://kt-team.ru/requisites	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0120	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions	https://kt-team.ru/solutions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0121	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business#ai-calc	https://kt-team.ru/solutions/ai-for-business	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0122	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business/ai-corporate-rules-helper	https://kt-team.ru/solutions/ai-for-business/ai-corporate-rules-helper	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0123	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business/ai-for-procurement-best-practices	https://kt-team.ru/solutions/ai-for-business/ai-for-procurement-best-practices	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0124	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business/ai-meeting-protocol	https://kt-team.ru/solutions/ai-for-business/ai-meeting-protocol	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0125	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business/ai-tender-support	https://kt-team.ru/solutions/ai-for-business/ai-tender-support	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0126	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/ai-for-business/geo-optimizaciya-sayta	https://kt-team.ru/solutions/ai-for-business/geo-optimizaciya-sayta	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0127	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/b2b-systems	https://kt-team.ru/solutions/b2b-systems	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0128	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/devops	https://kt-team.ru/solutions/devops	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0129	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/e-commerce	https://kt-team.ru/solutions/e-commerce	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0130	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/informacionnaya-bezopasnost/152-fz	https://kt-team.ru/solutions/informacionnaya-bezopasnost/152-fz	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0131	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/integrations	https://kt-team.ru/solutions/integrations	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0132	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/microservices-development	https://kt-team.ru/solutions/microservices-development	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0133	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/pim	https://kt-team.ru/solutions/pim	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0134	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/portal-perevozchikov	https://kt-team.ru/solutions/portal-perevozchikov	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0135	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/solutions/pwa	https://kt-team.ru/solutions/pwa	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0136	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/unit	https://kt-team.ru/unit	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0137	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/videos	https://kt-team.ru/videos	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0138	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/videos?tag=ai	https://kt-team.ru/videos?tag=ai	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0139	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/videos?tag=management	https://kt-team.ru/videos?tag=management	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0140	REG018	Kt Team	RELEVANT_ONE_OFF_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	kt-team.ru	https://www.kt-team.ru/videos?tag=team	https://kt-team.ru/videos?tag=team	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0141	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://1cbo.legasoft.ru/	https://1cbo.legasoft.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0142	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/	https://legasoft.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0143	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/54-fz/	https://legasoft.ru/54-fz	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0144	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/	https://legasoft.ru/about	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0145	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/actions/	https://legasoft.ru/about/actions	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0146	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/blog/	https://legasoft.ru/about/blog	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0147	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/blog/marketpleysy/	https://legasoft.ru/about/blog/marketpleysy	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0148	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/blog/news/	https://legasoft.ru/about/blog/news	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0149	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/feedback/	https://legasoft.ru/about/feedback	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0150	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/nash_opyt/	https://legasoft.ru/about/nash_opyt	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0151	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/vacancy/	https://legasoft.ru/about/vacancy	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0152	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/about/vopros-otvet/	https://legasoft.ru/about/vopros-otvet	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0153	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/basket/	https://legasoft.ru/basket	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0154	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/contacts/	https://legasoft.ru/contacts	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0155	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/include/licenses_detail.php	https://legasoft.ru/include/licenses_detail.php	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0156	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/licenzionnoe-po/	https://legasoft.ru/licenzionnoe-po	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0157	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/personal/	https://legasoft.ru/personal	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0158	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/	https://legasoft.ru/programmy_1s	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0159	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_bukhgalteriya/	https://legasoft.ru/programmy_1s/1s_bukhgalteriya	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0160	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_kompleksnaya_avtomatizatsiya/	https://legasoft.ru/programmy_1s/1s_kompleksnaya_avtomatizatsiya	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0161	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_roznitsa/	https://legasoft.ru/programmy_1s/1s_roznitsa	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0162	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_upravlenie_nashey_firmoy/	https://legasoft.ru/programmy_1s/1s_upravlenie_nashey_firmoy	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0163	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_upravlenie_torgovley/	https://legasoft.ru/programmy_1s/1s_upravlenie_torgovley	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0164	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/1s_zarplata_i_upravlenie_personalom/	https://legasoft.ru/programmy_1s/1s_zarplata_i_upravlenie_personalom	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0165	REG019	Legasoft	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	legasoft.ru	https://legasoft.ru/programmy_1s/otraslevie_resheniya/	https://legasoft.ru/programmy_1s/otraslevie_resheniya	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
