page_id	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1P0228	M4B1U0333	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerfox/top-tovarov-na-marketpleysah/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	ТОП товаров на маркетплейсах (2020-2026)	NOT_OBSERVED_IN_CAPTURE	ТОП товаров на маркетплейсах	### Самые растущие в продажах | ### Ниши с минимальной конкуренцией 2024	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY	SALES | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER	NOT_OBSERVED	NOT_OBSERVED_IN_CAPTURE	today	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerfox/top-tovarov-na-marketpleysah/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0229	M4B1U0334	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerfox/popular-brands/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	Популярные бренды - SellerDen	NOT_OBSERVED_IN_CAPTURE	Популярные бренды	## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	ORDERS | SALES | STOCKS | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD	API_OR_PARTNER_CLAIM	NOT_OBSERVED_IN_CAPTURE	2 weeks ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerfox/popular-brands/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0230	M4B1U0336	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerpanda/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	Оптовые поставщики для маркетплейсов - SellerDen	NOT_OBSERVED_IN_CAPTURE	Товары оптом для маркетплейсов	### AI - Инструменты для работы на маркетплейсах | ## Поставщикам (байерам) - заявки продавцов | ## Продавцам - список поставщиков (байеров) | ## Площадка для продавцов и поставщиков	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	GENERIC_AI	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET | GENERIC_AI	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | BUY_OR_LEAD | CONNECT	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM	NOT_OBSERVED_IN_CAPTURE	3 days ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerpanda/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0231	M4B1U0337	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerpig/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	Инвестиции для бизнеса на маркетплейсах от «SellerPig»	NOT_OBSERVED_IN_CAPTURE	Порядок работы	### 01 | ### 02 | ### 03 | ### 04	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED	REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRICING_REPRICING	ADS | FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRICING_REPRICING	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	BUY_OR_LEAD	NOT_OBSERVED	NOT_OBSERVED_IN_CAPTURE	9 months ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerpig/ ; public capture 2026-09-18 ; title/headings/visible text	MEDIUM	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0232	M4B1U0338	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerowl/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	SellerOwl • Курсы по маркетплейсам, обучение работе	NOT_OBSERVED_IN_CAPTURE	Обучение сотрудничеству малого и среднего бизнеса с маркетплейсами	## Что дает предпринимателю прохождение обучения маркетплейсам? | ## Обучение Wildberries | ## Обучение Ozon | ## Обучение AliExpress	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD | CONNECT	API_OR_PARTNER_CLAIM	NOT_OBSERVED_IN_CAPTURE	3 weeks ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerowl/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0233	M4B1U0339	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/	2026-09-18T05:12:11.016Z	OTHER_PUBLIC_PAGE	Что продавать на маркетплейсах (2026)	NOT_OBSERVED_IN_CAPTURE	Что продавать на маркетплейсах	### Бесплатный сервис аналитики | ## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	AI_AGENT	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	SALES | STOCKS | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY | PRICING_REPRICING | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET | AI_AGENT	PUBLIC_PRICE_OR_TRIAL_MENTION	DEMO | TRY | REGISTER	NOT_OBSERVED	NOT_OBSERVED_IN_CAPTURE	last week	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/chto-prodavat/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0234	M4B1U0340	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-na-marketpleyse/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Анализ категории/товара на маркетплейсе - SellerFox	NOT_OBSERVED_IN_CAPTURE	Анализ категории товара на маркетплейсе	### Запрос аналитического отчета | ## Тариф аналитики SD Light | ### Что входит в наш тарифный план? | ### Преимущества работы с нашей командой: | ### Что получает наш клиент? | ## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	DEMO | REGISTER | BUY_OR_LEAD	CASES_OR_TESTIMONIALS	NOT_OBSERVED_IN_CAPTURE	2 weeks ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-na-marketpleyse/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0235	M4B1U0342	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-po-marketpleysam/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Какой маркетплейс выбрать в 2026? - SellerFox	NOT_OBSERVED_IN_CAPTURE	Анализ категории товара по маркетплейсам	### Запрос аналитического отчета | ## SD Pro Анализ по маркетплейсам | ### Какой маркетплейс лучше выбрать? | ### Почему стоит воспользоваться нашим предложением? | ### Наши преимущества: | ### Что вы получаете: | ## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	ORDERS | SALES | STOCKS | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD	CASES_OR_TESTIMONIALS	NOT_OBSERVED_IN_CAPTURE	2 months ago	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/analytic-reports/analiz-kategorii-tovara-po-marketpleysam/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0236	M4B1U0343	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-ozon/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Выбор ниши на OZON - в 2026 году	NOT_OBSERVED_IN_CAPTURE	Выбор ниши на OZON	## Как выбрать нишу на Ozon? | ### Аналитический инструмент | ### Оценка конкурентной среды | ### Анализ спроса и предложения | ### Интеграция с другими сервисами | ### Заключение | ## Вам необходим аудит ниши, если вас интересует: | ### ПРОФИТ | ### Экспресс-аудит | ### ДОЛЯ РЫНКА | ### Экспресс-аудит | ### ВЫХОД В ОНЛАЙН	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING	ORDERS | SALES | STOCKS | ADS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD	CASES_OR_TESTIMONIALS | API_OR_PARTNER_CLAIM	NOT_OBSERVED_IN_CAPTURE	yesterday	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-ozon/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0237	M4B1U0344	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-wildberries/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Выбор ниши на Wildberries - в 2026 году	NOT_OBSERVED_IN_CAPTURE	Выбор ниши на Wildberries	## Какую нишу выбрать на Wildberries | ### Аналитический инструмент | ### Оценка конкурентной среды | ### Анализ спроса и предложения | ### Интеграция с другими сервисами | ### Заключение | ## Вам необходим аудит ниши, если вас интересует: | ### ПРОФИТ | ### Экспресс-аудит | ### ДОЛЯ РЫНКА | ### Экспресс-аудит | ### ВЫХОД В ОНЛАЙН	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | SEARCH_TERMS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD	CASES_OR_TESTIMONIALS	NOT_OBSERVED_IN_CAPTURE	yesterday	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-wildberries/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0238	M4B1U0345	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-yandeks-market/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Выбор ниши на Яндекс.маркет для продавцов	NOT_OBSERVED_IN_CAPTURE	Выбор ниши на Яндекс.Маркет	### Устройство сервиса «SellerFox» | ### Преимущества сервиса «SellerFox» | ### Заключение | ## Как проанализировать нишу на маркетплейсе? | ## Как выбрать товарную нишу для продаж? | ### Какую нишу занять на Яндекс.Маркете? | ## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER	CASES_OR_TESTIMONIALS	NOT_OBSERVED_IN_CAPTURE	last week	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-yandeks-market/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
M4B1P0239	M4B1U0346	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-magnit-market/	2026-09-18T05:12:11.016Z	FEATURE_OR_PRODUCT_PAGE	Выбор ниши на Магнит Маркет - SellerDen	NOT_OBSERVED_IN_CAPTURE	Выбор ниши на Магнит Маркет	### Анализ конкурентов | ### Исследование спроса | ### Мониторинг ценовой политики | ### Анализ отзывов покупателей | ### Заключение | ## Инсайты | ## Готовые подборки товаров по продажам на маркетплейсах | ## Юнитовки по 4-м маркетплейсам в единой подписке | ### Шаблоны юнитовок (30 дней) | ### Шаблоны юнитовок (90 дней) | ### Шаблоны юнитовок (180 дней)	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	REGISTER | BUY_OR_LEAD	CASES_OR_TESTIMONIALS	NOT_OBSERVED_IN_CAPTURE	last month	PAGE_READER_LINK_TARGETS_NOT_ENUMERATED	NOT_OBSERVED_IN_CAPTURE	https://sellerden.ru/sellerden/vybor-nishi-na-marketplejsah/vybor-nishi-na-magnit-market/ ; public capture 2026-09-18 ; title/headings/visible text	HIGH	Overlaps seller task/analytics/help entrances; competitor evidence only	Product scope, implementation and proof differ; no transfer to Octoport truth	DISCOVERED_PUBLIC_PAGE; all claims remain COMPETITOR_CLAIM
